Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
2868689538177074,3 to 9 Years,B.Tech,$62K-$104K,Asmara,Eritrea,15.1794,39.7823,Part-Time,133513,2022-09-18,Both,Angelica Stanley,3263905185,Business Development Manager,Sales Manager,Glassdoor,"A Sales Manager leads and guides the sales team, sets sales targets, develops sales strategies, and monitors performance to achieve revenue and growth objectives.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Sales management Sales strategy development Team leadership,"Lead and manage a sales team, set sales goals, and develop sales strategies. Identify new business opportunities and target markets. Build and maintain client relationships.",Sun Pharmaceutical Industries,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400063"",""Website"":""https://www.sunpharma.com/"",""Ticker"":""SUNPHARMA"",""CEO"":""Dilip Shanghvi""}"
587591815772760,4 to 8 Years,M.Tech,$60K-$114K,Valletta,Malta,35.9375,14.3754,Temporary,103700,2022-12-08,Male,Jeffrey Torres,824.278.0651,Network Administrator,Systems Administrator,Monster,"Manage and maintain an organizations IT infrastructure, including servers, hardware, and software systems.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","System administration Server maintenance Active Directory Backup and recovery Cloud computing (e.g., AWS, Azure) Troubleshooting IT security best practices Collaboration Problem-solving Attention to detail Communication skills Technical knowledge","Administer servers and systems, ensuring uptime and reliability. Perform software installations and updates. Provide technical support to end-users.",Bed Bath & Beyond,"{""Sector"":""Retail"",""Industry"":""Specialty Retailers: Other"",""City"":""Union"",""State"":""New Jersey"",""Zip"":""7083"",""Website"":""www.bedbathandbeyond.com"",""Ticker"":""BBBY"",""CEO"":""Sue E. Gove""}"
314044079494475,1 to 13 Years,BBA,$63K-$84K,Tripoli,Libya,26.3351,17.2283,Part-Time,120513,2021-11-01,Male,Justin Bauer,001-433-761-5139x767,Front-End Engineer,JavaScript Developer,Jobs2Careers,"JavaScript Developers write code to create interactive and dynamic web applications. They use JavaScript libraries and frameworks to build client-side functionality, ensuring smooth user interactions and responsive web design.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","JavaScript programming Frontend development Frontend frameworks (e.g., React, Angular) DOM manipulation AJAX Debugging and troubleshooting","Develop interactive web applications using JavaScript frameworks and libraries, such as React or Angular. Debug and resolve frontend issues. Ensure cross-browser compatibility.",Burberry Group,"{""Sector"":""Fashion and Apparel"",""Industry"":""Apparel/Fashion"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.burberryplc.com"",""Ticker"":""BRBY.L"",""CEO"":""Marco Gobbetti""}"
2556272110218782,1 to 9 Years,B.Tech,$58K-$98K,Palikir,"Micronesia, Fed. Sts.",7.4256,150.5508,Intern,115473,2023-05-01,Male,Chelsea Griffith,(608)257-0123,Accountant,Financial Accountant,The Muse,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","Financial reporting Accounting software (e.g., QuickBooks) Auditing GAAP knowledge","Maintain financial records, prepare financial statements, and ensure compliance with accounting standards and regulations. Reconcile accounts and analyze financial data. Assist with financial audits.",Victrex,"{""Sector"":""Chemicals"",""Industry"":""Chemicals"",""City"":""Thornton-Cleveleys"",""State"":""England"",""Zip"":""FY5 4QD"",""Website"":""https://www.victrex.com/"",""Ticker"":""VCT"",""CEO"":""Jakob Sigurdsson""}"
2676187122018647,2 to 15 Years,M.Com,$56K-$130K,Conakry,Guinea,9.9456,-9.6966,Part-Time,41420,2023-01-18,Male,Jill Jackson,+1-675-671-0091x573,Supply Chain Manager,Demand Planner,Jobs2Careers,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Analyze demand patterns and market trends to forecast product demand. Collaborate with production and sales teams to optimize inventory levels. Implement demand planning and forecasting tools.,KLA,"{""Sector"":""Technology"",""Industry"":""Semiconductors and Other Electronic Components"",""City"":""Milpitas"",""State"":""California"",""Zip"":""95035"",""Website"":""www.kla.com"",""Ticker"":""KLAC"",""CEO"":""Rick Wallace""}"
376923013161441,4 to 12 Years,BA,$61K-$113K,Kuwait City,Kuwait,29.3117,47.4818,Part-Time,39288,2021-12-30,Female,Robert Solis,728-478-3502x0039,Legal Advisor,In-House Counsel,Idealist,"In the role of In-House Counsel, you will provide legal support to the organization across various areas, including contracts, employment law, and regulatory compliance. You will draft legal documents, handle litigation matters, and advise on legal risks affecting day-to-day operations. Your role is crucial in ensuring the company operates within the bounds of the law.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",In-house counsel Legal advisory Employment law Intellectual property Regulatory compliance Dispute resolution Contract review Client counseling,"Serve as in-house legal counsel for organizations, managing legal issues and contracts internally. Provide legal training to staff and address legal questions and concerns.",Lockheed Martin,"{""Sector"":""Aerospace and Defense"",""Industry"":""Aerospace & Defense"",""City"":""Bethesda"",""State"":""Maryland"",""Zip"":""20817"",""Website"":""www.lockheedmartin.com"",""Ticker"":""LMT"",""CEO"":""Jim Taiclet""}"
2419665351586158,2 to 14 Years,B.Com,$60K-$102K,Ṣo Tom̩,Sao Tome and Principe,0.1864,6.6131,Temporary,96466,2021-12-22,Both,Jaclyn Williams,5729630894,Public Relations Specialist,Crisis Communication Manager,Jobs2Careers,"Crisis Communication Managers develop strategies to manage and respond to crises, maintaining the organizations reputation during challenging times.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Crisis communication planning Crisis response Media relations Reputation management Stakeholder communication,Develop crisis communication plans and strategies for handling PR crises. Respond to crises and manage public perception and reputation. Provide media training for spokespersons.,Omnicom Group,"{""Sector"":""Advertising & Marketing"",""Industry"":""Advertising, Marketing"",""City"":""New York"",""State"":""New York"",""Zip"":""10017"",""Website"":""www.omnicomgroup.com"",""Ticker"":""OMC"",""CEO"":""John D. Wren""}"
966650422072366,5 to 14 Years,M.Tech,$56K-$108K,Kingstown,St. Vincent and the Grenadines,12.9843,-61.2872,Intern,71930,2022-06-22,Both,Michelle Richardson,4873776601,IT Manager,Infrastructure Manager,Dice,"An Infrastructure Manager is responsible for the operation and maintenance of an organizations IT infrastructure, including servers, networks, and data centers.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Network administration System administration Virtualization technologies (e.g., VMware, Hyper-V) Storage management IT security Disaster recovery planning Capacity planning Monitoring and troubleshooting Cloud infrastructure (e.g., AWS, Azure) Vendor management","Manage IT infrastructure, including servers, networks, and data centers. Ensure high availability, security, and scalability of IT systems. Plan and implement technology upgrades.",Fidelity National Information Services,"{""Sector"":""Financial Technology"",""Industry"":""Financial Data Services"",""City"":""Jacksonville"",""State"":""Florida"",""Zip"":""32202"",""Website"":""www.fisglobal.com"",""Ticker"":""FIS"",""CEO"":""Stephanie Ferris""}"
2560704280187651,3 to 8 Years,MBA,$59K-$99K,Marigot,St. Martin (French part),18.0708,-63.0501,Part-Time,124294,2022-02-11,Male,Terry Dominguez,+1-552-588-6667x901,Administrative Assistant,Executive Assistant,Snagajob,"Support high-level executives by managing schedules, coordinating meetings, and handling various administrative tasks.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Calendar management Travel coordination Meeting scheduling Correspondence and communication Office organization Confidentiality Time management Problem-solving Attention to detail Communication skills Technology proficiency (e.g., MS Office)","Provide high-level administrative support to executives, including managing schedules and communications. Coordinate meetings and travel arrangements. Handle confidential information with discretion.",Fiserv,"{""Sector"":""Financial Technology"",""Industry"":""Financial Data Services"",""City"":""Brookfield"",""State"":""Wisconsin"",""Zip"":""53045"",""Website"":""www.fiserv.com"",""Ticker"":""FISV"",""CEO"":""Frank J. Bisignano""}"
612095478740981,3 to 12 Years,BBA,$64K-$121K,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,Full-Time,98295,2022-02-12,Both,John Wolfe,974-617-7297x1684,UX/UI Designer,User Experience Designer,Monster,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Design and improve user experiences (UX) by creating intuitive and user-friendly interfaces for websites and applications. Conduct user research and usability testing. Collaborate with stakeholders to gather and incorporate feedback.,Henkel AG & Co. KGaA,"{""Sector"":""Chemicals"",""Industry"":""Chemicals"",""City"":""D sseldorf"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.henkel.com"",""Ticker"":""HEN"",""CEO"":""Carsten Knobel""}"
459704244973495,4 to 12 Years,MBA,$55K-$80K,Tehran,"Iran, Islamic Rep.",32.4279,53.688,Intern,70834,2022-09-23,Male,Taylor Hill,913-598-6951x63653,UX/UI Designer,Interaction Designer,Jobs2Careers,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,"Work on interaction design, defining how users interact with digital products and ensuring a seamless user journey. Create wireframes and prototypes to illustrate interactions. Collaborate with developers to implement interaction designs.",Allstate,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Northbrook"",""State"":""Illinois"",""Zip"":""60062"",""Website"":""www.allstate.com"",""Ticker"":""ALL"",""CEO"":""Tom Wilson""}"
